Brand,Model,Price,Released,Mass,Platform,Operating System,CPU Clock,Processor,Processor Score,RAM Capacity (converted),Non-volatile Memory Capacity (converted),RAM Type,Display Diagonal,Resolution,Pixel Density,Display Type,Graphical Controller,GPU Scores,Microphone(s),Loudpeaker(s):,Audio Output:,Expansion Interfaces,USB Connector,Max. Charging Power:,Nominal Battery Capacity,Image Sensor Pixel Size,No. of effective pixels,Aperture (W),Camera Extra Functions,Camera Extra Feat.,Secondary No. of pixels,Built-in compass,Built-in gyroscope,Voice Command,Augmented Reality (AR),Intelligent personal assistant,Voice Recognition,Face Recognition,Barometer,In-screen fingerprint sensor,Hall,Heart rate sensor,Fingerprint sensor,Light sensor,Proximity sensor,Step counter,Display_Score,Performance_Score,Camera_Score,Battery_Score,Camera Prefs,Battery Prefs,Performance Prefs,Display Prefs
Oppo,Realme X2 Standard Edition Global Dual SIM TD-LTE 256GB RMX1991,21681,19-Oct,182,Android,Google Android 9.0 (Pie),2200,Snapdragon 730G,274094,8,256,4,162.6,1080x2340,403,1,Qualcomm Adreno 618,52700,2,1,1,1,1,30,4000,0.8,64.4,1.8,"EIS
  , EIS (video)
  , Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Touch focus
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Face retouch (video)
  , Intelligent scene detection",16,32,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,40301,360794,7466.666667,34000,1181761.667,3808561.667,36161167.67,4432360.667
Oppo,Realme X2 Standard Edition Global Dual SIM TD-LTE 64GB RMX1991,17099,19-Oct,182,Android,Google Android 9.0 (Pie),2200,Snapdragon 730G,274094,6,64,4,162.6,1080x2340,403,1,Qualcomm Adreno 618,52700,2,1,1,1,1,30,4000,0.8,64.4,1.8,"EIS
  , EIS (video)
  , Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Touch focus
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Face retouch (video)
  , Intelligent scene detection",16,32,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,40301,358794,7466.666667,34000,1179761.667,3806561.667,35961167.67,4430360.667
Oppo,Realme X3 Premium Edition Dual SIM TD-LTE V2 IN 128GB RMX2081,22997,20-Jul,202,Android,Google Android 10 (Q),2960,Snapdragon 855 Plus,470592,8,128,4,167.64,1080x2400,399,0,Qualcomm Adreno 640,106829,2,1,0,0,1,30,4200,0.8,64.4,1.8,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",16,15.9,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,39900,619021,7466.666667,34200,1439787.667,4086387.667,61983666.67,4650687.667
Oppo,Realme X3 Standard Edition Dual SIM TD-LTE V2 IN 128GB RMX2081,21999,20-Jul,202,Android,Google Android 10 (Q),2960,Snapdragon 855 Plus,470592,6,128,4,167.64,1080x2400,399,0,Qualcomm Adreno 640,106829,2,1,0,0,1,30,4200,0.8,64.4,1.8,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",16,15.9,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,39900,617021,7466.666667,34200,1437787.667,4084387.667,61783666.67,4648687.667
Oppo,Realme X3 SuperZoom Dual SIM TD-LTE V2 ID TH PL 128GB RMX2085,23665,20-Jun,202,Android,Google Android 10 (Q),2960,Snapdragon 855 Plus,470592,8,128,4,167.64,1080x2400,399,0,Qualcomm Adreno 640,106829,2,1,0,0,1,30,4200,0.8,64.4,1.8,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",16,32,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,39900,619021,7466.666667,34200,1439787.667,4086387.667,61983666.67,4650687.667
Oppo,Realme X3 SuperZoom Dual SIM TD-LTE V2 ID TH PL 256GB RMX2085,26991,20-Jun,202,Android,Google Android 10 (Q),2960,Snapdragon 855 Plus,470592,12,256,4,167.64,1080x2400,399,0,Qualcomm Adreno 640,106829,2,1,0,0,1,30,4200,0.8,64.4,1.8,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",16,32,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,39900,623021,7466.666667,34200,1443787.667,4090387.667,62383666.67,4654687.667
Oppo,Realme X50 Pro 5G Premium Edition Dual SIM TD-LTE IN 256GB RMX2076,40999,20-Mar,207,Android,Google Android 10 (Q),2840,Snapdragon 865,581363,12,256,5,163.6,1080x2400,409,1,Qualcomm Adreno 650,146854,2,2,0,0,1,65,4200,0.8,63.7,1.8,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",17,32.3,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,40901,773617,7466.666667,69200,1630384.667,7741984.667,77479267.67,4940383.667
Oppo,Realme X50 Pro 5G Standard Edition Dual SIM TD-LTE IN 128GB RMX2076,39999,20-Mar,207,Android,Google Android 10 (Q),2840,Snapdragon 865,581363,8,128,5,163.6,1080x2400,409,1,Qualcomm Adreno 650,146854,2,2,0,0,1,65,4200,0.8,63.7,1.8,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",17,32.3,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,40901,769617,7466.666667,69200,1626384.667,7737984.667,77079267.67,4936383.667
Oppo,Realme XT Premium Edition Dual SIM TD-LTE V1 IN ID PK TH VN PH 128GB RMX1921,19999,19-Oct,183,Android,Google Android 9.0 (Pie),2300,Snapdragon 712,225003,8,128,4,162.6,1080x2340,403,1,Qualcomm Adreno 616,38288.5,2,1,1,1,1,20,4000,1.8,63.7,1.8,"EIS
  , EIS (video)
  , Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Touch focus
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Face retouch (video)
  , Intelligent scene detection",16,15.9,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,40301,298291.5,8466.666667,24000,1209259.167,2747059.167,29901917.67,4360858.167
Oppo,Realme XT Premium Edition Dual SIM TD-LTE V1 IN VN 64GB RMX1921,17999,19-Oct,183,Android,Google Android 9.0 (Pie),2300,Snapdragon 712,225003,6,64,4,162.6,1080x2340,403,1,Qualcomm Adreno 616,38288.5,2,1,1,1,1,20,4000,1.8,63.7,1.8,"EIS
  , EIS (video)
  , Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Touch focus
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Face retouch (video)
  , Intelligent scene detection",16,15.9,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,40301,296291.5,8466.666667,24000,1207259.167,2745059.167,29701917.67,4358858.167
Oppo,Realme XT Standard Edition Dual SIM TD-LTE V1 IN VN 64GB RMX1921,16999,19-Oct,183,Android,Google Android 9.0 (Pie),2300,Snapdragon 712,225003,4,64,4,162.6,1080x2340,403,1,Qualcomm Adreno 616,38288.5,2,1,1,1,1,20,4000,1.8,63.7,1.8,"EIS
  , EIS (video)
  , Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Touch focus
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Face retouch (video)
  , Intelligent scene detection",16,15.9,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,40301,294291.5,8466.666667,24000,1205259.167,2743059.167,29501917.67,4356858.167
Oppo,Reno 10x Zoom Edition Global Dual SIM TD-LTE V1 128GB CPH1919,38888,19-May,215,Android,Google Android 9.0 (Pie),2842,Snapdragon 855,422995,6,128,4,168.9,1080x2340,388,1,Qualcomm Adreno 640,106829,3,1,0,1,1,10,4065,0.8,48,1.7,"EIS (video)
  , OIS
  , Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Refocus
  , Touch focus
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Face retouch (video)
  , Intelligent scene detection",17,15.9,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,38801,568244,7858.823529,14065,1406992.353,2021403.824,56885124.82,4470267.824
Oppo,Reno 10x Zoom Edition Global Dual SIM TD-LTE V1 256GB CPH1919,40304,19-May,215,Android,Google Android 9.0 (Pie),2842,Snapdragon 855,422995,6,256,4,168.9,1080x2340,388,1,Qualcomm Adreno 640,106829,3,1,0,1,1,10,4065,0.8,48,1.7,"EIS (video)
  , OIS
  , Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Refocus
  , Touch focus
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Face retouch (video)
  , Intelligent scene detection",17,15.9,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,38801,568244,7858.823529,14065,1406992.353,2021403.824,56885124.82,4470267.824
Oppo,Reno2 F Dual SIM TD-LTE IN ID PK NP V1 128GB CPH1989,19791,19-Sep,195,Android,Google Android 9.0 (Pie),2100,Helio P70,189114,8,128,4,165,1080x2340,397,1,ARM Mali-G72 MP3,20615,3,1,1,1,1,20,4000,0.8,48,1.79,"Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Refocus
  , Touch focus
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Face retouch (video)
  , Intelligent scene detection",15,16.2,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,39701,242729,7503.910615,24000,1056821.062,2689933.911,24344104.91,4244332.911
Oppo,Reno2 F Dual SIM TD-LTE IN ID PK NP V1 256GB CPH1989,16990,19-Sep,195,Android,Google Android 9.0 (Pie),2100,Helio P70,189114,6,256,4,165,1080x2340,397,1,ARM Mali-G72 MP3,20615,3,1,1,1,1,20,4000,0.8,48,1.79,"Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Refocus
  , Touch focus
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Face retouch (video)
  , Intelligent scene detection",15,16.2,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,39701,240729,7503.910615,24000,1054821.062,2687933.911,24144104.91,4242332.911
Oppo,Reno2 Global Dual SIM TD-LTE V1 256GB CPH1907,28990,19-Sep,189,Android,Google Android 9.0 (Pie),2200,Snapdragon 730G,274094,8,256,4,166,1080x2400,403,1,Qualcomm Adreno 618,52700,3,2,1,0,1,20,4000,0.8,48,1.7,"EIS (video)
  , OIS
  , Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Refocus
  , Touch focus
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Face retouch (video)
  , Intelligent scene detection",17,15.9,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,40301,360794,7858.823529,24000,1210977.353,2808953.824,36151559.82,4422752.824
Oppo,Reno2 Z Dual SIM TD-LTE IN V1 256GB CPH1945,24741,19-Sep,195,Android,Google Android 9.0 (Pie),2200,Helio P90,217983,8,256,4,165,1080x2340,397,1,PowerVR GM9446,28629,3,1,1,1,1,20,4000,0.8,48,1.7,"EIS
  , EIS (video)
  , Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Refocus
  , Touch focus
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Face retouch (video)
  , Intelligent scene detection",17,16.2,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,39701,280612,7858.823529,24000,1130195.353,2728171.824,28132759.82,4282570.824
Oppo,Reno3 Pro Dual SIM TD-LTE IN 128GB CPH2035,23391,20-Mar,175,Android,Google Android 10 (Q),2200,Helio P95,210015,8,128,4,163,1080x2400,410,1,PowerVR GM9446,28629,2,2,1,1,1,30,4025,0.8,64.4,1.79,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",17,43.7,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,41001,272644,7503.910615,34025,1098061.062,3723648.911,27346929.91,4414272.911
Oppo,Reno3 Pro Dual SIM TD-LTE IN 256GB CPH2035,29990,20-Mar,175,Android,Google Android 10 (Q),2200,Helio P95,210015,8,256,4,163,1080x2400,410,1,PowerVR GM9446,28629,2,2,1,1,1,30,4025,0.8,64.4,1.79,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",17,43.7,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,41001,272644,7503.910615,34025,1098061.062,3723648.911,27346929.91,4414272.911
Oppo,Reno4 Pro 4G Dual SIM TD-LTE APAC V1 128GB CPH2109,31491,20-Aug,161,Android,Google Android 10 (Q),2300,Snapdragon 720G,270644,8,128,4,166,1080x2400,403,1,Qualcomm Adreno 618,52700,2,1,0,1,1,65,4000,0.8,48,1.7,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",17,32.3,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,40301,358344,7858.823529,69000,1253527.353,7306503.824,35951559.82,4465302.824
Samsung,SM-A015G/DS Galaxy A01 2019 Dual SIM TD-LTE APAC,7990,20-Feb,149,Android,Google Android 9.0 (Pie),1960,Snapdragon 439,88015,2,16,3,145.1,720x1520,294,0,Qualcomm Adreno 505,10069,2,1,1,1,0,10,3000,0.8,13,2.2,"HDR photo
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch",10,4.9,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,29400,122684,6254.545455,13000,790538.5455,1458338.545,12317054.55,3081938.545
Samsung,SM-A105FN/DS Galaxy A10 2019 Global Dual SIM TD-LTE 32GB,7990,19-Mar,168,Android,Google Android 9.0 (Pie),1600,Exynos 7884,94602,2,32,4,158,720x1520,270,0,ARM Mali-G71 MP2,11269,2,1,1,1,0,10,3400,0.8,13,1.9,"HDR photo
  , Red-eye reduction
  , Burst mode
  , Touch focus
  , Macro mode
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch",10,4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,27000,127871,7115.789474,13400,879849.9474,1501986.789,12834615.79,2848386.789
Samsung,SM-A107F/DS Galaxy A10s 2019 Premium Edition Global Dual SIM TD-LTE 3GB,9539,19-Sep,168,Android,Google Android 9.0 (Pie),2000,Helio P22,75418,3,32,4,157.9,720x1520,271,0,PowerVR GE8320,11243,1,1,1,1,0,10,4000,0.8,13,1.8,"HDR photo
  , Red-eye reduction
  , Burst mode
  , Touch focus
  , Macro mode
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch",10,8,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,27100,113661,7466.666667,14000,901427.6667,1548227.667,11414666.67,2845127.667
Samsung,SM-A107F/DS Galaxy A10s 2019 Premium Edition Global Dual SIM TD-LTE 2GB,8999,19-Sep,168,Android,Google Android 9.0 (Pie),2000,Helio P22,75418,2,32,4,157.9,720x1520,271,0,PowerVR GE8320,11243,1,1,1,1,0,10,4000,0.8,13,1.8,"HDR photo
  , Red-eye reduction
  , Burst mode
  , Touch focus
  , Macro mode
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch",10,8,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,27100,112661,7466.666667,14000,900427.6667,1547227.667,11314666.67,2844127.667
Samsung,SM-A207F/DS Galaxy A20s 2019 Global Dual SIM TD-LTE 32GB 4GB,12900,19-Sep,183,Android,Google Android 9.0 (Pie),1800,Snapdragon 450,87173,4,32,3,164.9,720x1560,265,0,Qualcomm Adreno 506,13259,2,1,1,1,1,15,4000,0.8,13,1.8,"HDR photo
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Touch focus
  , Macro mode
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Intelligent scene detection",12,8,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,26500,125432,7466.666667,19000,917598.6667,2059398.667,12596166.67,2801898.667
Samsung,SM-A207F/DS Galaxy A20s 2019 Global Dual SIM TD-LTE 32GB 3GB,12900,19-Sep,183,Android,Google Android 9.0 (Pie),1800,Snapdragon 450,87173,3,32,3,164.9,720x1560,265,0,Qualcomm Adreno 506,13259,2,1,1,1,1,15,4000,0.8,13,1.8,"HDR photo
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Touch focus
  , Macro mode
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Intelligent scene detection",12,8,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,26500,124432,7466.666667,19000,916598.6667,2058398.667,12496166.67,2800898.667
Samsung,SM-A207F/DS Galaxy A20s 2019 Global Dual SIM TD-LTE 64GB,13695,19-Sep,183,Android,Google Android 9.0 (Pie),1800,Snapdragon 450,87173,4,64,3,164.9,720x1560,265,0,Qualcomm Adreno 506,13259,2,1,1,1,1,15,4000,0.8,13,1.8,"HDR photo
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Touch focus
  , Macro mode
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Intelligent scene detection",12,8,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,26500,125432,7466.666667,19000,917598.6667,2059398.667,12596166.67,2801898.667
Samsung,SM-A217F/DS Galaxy A21s 2020 Premium Edition Global Dual SIM TD-LTE 64GB,18900,20-Jun,192,Android,Google Android 10 (Q),2000,Exynos 850,125660,6,64,4,166.3,720x1600,268,0,ARM Mali-G52 MP2,23875,2,1,1,1,1,15,5000,0.8,48,2,"Pixel unification
 , HDR photo
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Intelligent scene detection",12,13,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,26800,179535,6800,20000,906335,2213135,18007100,2886335
Samsung,SM-A217F/DS Galaxy A21s 2020 Standard Edition Global Dual SIM TD-LTE 64GB,13949,20-Jun,192,Android,Google Android 10 (Q),2000,Exynos 850,125660,4,64,4,166.3,720x1600,268,0,ARM Mali-G52 MP2,23875,2,1,1,1,1,15,5000,0.8,48,2,"Pixel unification
 , HDR photo
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Intelligent scene detection",12,13,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,26800,177535,6800,20000,904335,2211135,17807100,2884335
Samsung,SM-A217F/DSN Galaxy A21s 2020 Standard Edition Global Dual SIM TD-LTE 32GB,13949,20-Jun,192,Android,Google Android 10 (Q),2000,Exynos 850,125660,3,32,4,166.3,720x1600,268,0,ARM Mali-G52 MP2,23875,2,1,1,1,1,15,5000,0.8,48,2,"Pixel unification
 , HDR photo
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Intelligent scene detection",12,13,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,26800,176535,6800,20000,903335,2210135,17707100,2883335
Samsung,SM-A307FN/DS Galaxy A30s 2019 Dual SIM TD-LTE EMEA IN 128GB,15170,19-Aug,169,Android,Google Android 9.0 (Pie),1800,Exynos 7904,106772,4,128,4,162,720x1560,269,1,ARM Mali-G71 MP2,11269,2,1,1,1,1,15,4000,0.8,24.9,1.7,"HDR photo
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Touch focus
  , Macro mode
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch",11,15.9,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,26901,144041,7858.823529,19000,975824.3529,2078800.824,14457859.82,2860999.824
Samsung,SM-A307FN/DS Galaxy A30s 2019 Dual SIM TD-LTE EMEA IN 64GB,14999,19-Aug,169,Android,Google Android 9.0 (Pie),1800,Exynos 7904,106772,4,64,4,162,720x1560,269,1,ARM Mali-G71 MP2,11269,2,1,1,1,1,15,4000,0.8,24.9,1.7,"HDR photo
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Touch focus
  , Macro mode
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch",11,15.9,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,26901,144041,7858.823529,19000,975824.3529,2078800.824,14457859.82,2860999.824
Samsung,SM-A315F/DS Galaxy A31 2020 Global Dual SIM TD-LTE 64GB,17999,20-Apr,185,Android,Google Android 10 (Q),2000,Helio P65,183182,4,64,4,162.56,1080x2400,411,1,ARM Mali-G52 MP2,23875,2,1,1,1,1,15,5000,0.8,48,2,"Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch",12,17.8,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,41101,235057,6800,20000,976158,2282958,23573601,4371957
Samsung,SM-A415F/DSN Galaxy A41 2020 Global Dual SIM TD-LTE / SM-A415F/DS,22990,20-May,152,Android,Google Android 10 (Q),2000,Helio P65,183182,4,64,4,154.94,1080x2400,431,1,ARM Mali-G52 MP2,23875,2,1,1,1,1,15,3500,0.8,48,2,"Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch",12,24.8,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,43101,235057,6800,18500,976658,2134958,23574101,4570457
Samsung,SM-A507FN/DS Galaxy A50s 2019 Premium Edition Global Dual SIM TD-LTE 128GB,14999,19-Sep,166,Android,Google Android 9.0 (Pie),2290,Exynos 9610,172508,4,128,4,162.1,1080x2340,404,1,ARM Mali-G72 MP3,20615,2,1,1,1,1,15,4000,0.8,48,2,"HDR photo
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Touch focus
  , Macro mode
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch",11,32,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,40401,224023,6800,19000,963424,2171224,22468501,4289923
Samsung,SM-A507FN/DS Galaxy A50s 2019 Standard Edition Global Dual SIM TD-LTE 128GB,23990,19-Sep,166,Android,Google Android 9.0 (Pie),2290,Exynos 9610,172508,6,128,4,162.1,1080x2340,404,1,ARM Mali-G72 MP3,20615,2,1,1,1,1,15,4000,0.8,48,2,"HDR photo
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Touch focus
  , Macro mode
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch",11,32,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,40401,226023,6800,19000,965424,2173224,22668501,4291923
Samsung,SM-A515F/DS Galaxy A51 2019 Global Dual SIM TD-LTE 128GB,29656,20-Jan,172,Android,Google Android 10 (Q),2300,Exynos 9611,179637,4,128,4,164,1080x2400,408,1,ARM Mali-G72 MP3,20615,2,1,1,1,1,15,4000,0.8,48,2,"EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch",13,32,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,40801,231252,6800,19000,971053,2178853,23191801,4337152
Samsung,SM-A515F/DSN Galaxy A51 2019 Global Dual SIM TD-LTE 128GB,22049,20-Jan,172,Android,Google Android 10 (Q),2300,Exynos 9611,179637,6,128,4,164,1080x2400,408,1,ARM Mali-G72 MP3,20615,2,1,1,1,1,15,4000,0.8,48,2,"EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch",13,32,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,40801,233252,6800,19000,973053,2180853,23391801,4339152
Samsung,SM-A707F/DSM Galaxy A70s 2019 Premium Edition Global Dual SIM TD-LTE,20890,19-Sep,187,Android,Google Android 9.0 (Pie),2000,Snapdragon 675,200150,8,128,4,170.3,1080x2400,393,1,Qualcomm Adreno 612,26541,2,1,1,1,1,25,4500,1.8,64.4,1.8,"EIS
  , EIS (video)
  , Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Refocus
  , Touch focus
  , Macro mode
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Face retouch (video)
  , Intelligent scene detection",18,32,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,39301,258691,8466.666667,29500,1174158.667,3256458.667,25946367.67,4226757.667
